id,date,year,lon,lat,group,taxon,scientific,observer,quality,photo,obscured,accuracy_m
318948145,2015-06-04,2015,102.8852546588,0.4319391836,Plants,taxon-344274,Cyrtostachys renda,arief9,research,TRUE,FALSE,2941
318957131,2015-06-04,2015,102.4164249748,0.7237124963,Plants,taxon-427099,Macaranga caladiifolia,arief9,needs_id,TRUE,FALSE,46
107928395,2015-06-05,2015,102.9175533967,0.4760453064,Birds,taxon-5158,Spilornis cheela,ganjarcahyadi,research,TRUE,FALSE,122
108082699,2015-06-05,2015,102.879299315,0.4508779473,Insects,taxon-95964,Brachydiplax chalybea,ganjarcahyadi,research,TRUE,FALSE,488
108082701,2015-06-05,2015,102.8789559923,0.4525945077,Insects,taxon-107002,Neurothemis fluctuans,ganjarcahyadi,research,TRUE,FALSE,488
108082702,2015-06-05,2015,102.8789559923,0.4529378198,Insects,taxon-107952,Orthetrum chrysis,ganjarcahyadi,research,TRUE,FALSE,488
108101477,2015-06-05,2015,102.8846714171,0.4533630342,Fish,taxon-513637,Zenarchopteridae,ganjarcahyadi,needs_id,TRUE,FALSE,977
107863128,2015-06-06,2015,102.8784280188,0.4615779671,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,61
107863129,2015-06-06,2015,102.8803592093,0.459646839,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,122
107863130,2015-06-06,2015,102.8821616538,0.4593893553,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,122
107885570,2015-06-06,2015,102.7681246448,0.4388851928,Reptiles,taxon-30936,Tropidolaemus wagleri,ganjarcahyadi,research,TRUE,FALSE,244
107885599,2015-06-06,2015,102.7725878406,0.4400867871,Reptiles,taxon-38008,Eutropis multifasciata,ganjarcahyadi,research,TRUE,FALSE,244
107885600,2015-06-06,2015,102.7384454293,0.4414040355,Reptiles,taxon-39947,Orlitia borneensis,ganjarcahyadi,research,TRUE,TRUE,31451
107885601,2015-06-06,2015,102.7708752502,0.4383366971,Reptiles,taxon-200253,Cyrtodactylus majulah,ganjarcahyadi,research,TRUE,FALSE,977
107928396,2015-06-06,2015,102.8954942392,0.4519618698,Birds,taxon-513661,Rhinortha chlorophaea,ganjarcahyadi,research,TRUE,FALSE,488
108082703,2015-06-06,2015,102.8648797594,0.4446983265,Insects,taxon-748019,Haaniella mecheli,ganjarcahyadi,needs_id,TRUE,FALSE,488
108101476,2015-06-06,2015,102.8820957484,0.4554089047,Fish,taxon-187221,Channa lucius,ganjarcahyadi,research,TRUE,FALSE,977
108101478,2015-06-06,2015,102.8873492004,0.4503715247,Fish,taxon-372090,Belontia hasselti,ganjarcahyadi,research,TRUE,FALSE,488
108104620,2015-06-06,2015,102.8367892873,0.4745031286,Mammals,taxon-735171,Murinae,ganjarcahyadi,needs_id,TRUE,FALSE,977
108106771,2015-06-06,2015,102.8957200569,0.4714424309,Arachnids,taxon-709907,Heterometrus longimanus,ganjarcahyadi,research,TRUE,FALSE,244
41347343,2015-06-07,2015,102.621849,0.438014,Mammals,taxon-45406,Sundamys muelleri,ganjarcahyadi,needs_id,TRUE,FALSE,24
107863131,2015-06-07,2015,102.880573786,0.4613204834,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,61
107863132,2015-06-07,2015,102.8789334538,0.4598687386,Amphibians,taxon-65872,Ingerophrynus quadriporcatus,ganjarcahyadi,research,TRUE,FALSE,122
107885571,2015-06-07,2015,102.7605755675,0.4397099478,Amphibians,taxon-65564,Hylarana baramica,ganjarcahyadi,needs_id,TRUE,FALSE,977
107928390,2015-06-07,2015,102.9481355168,0.545052209,Birds,taxon-15518,Stachyris maculata,ganjarcahyadi,research,TRUE,TRUE,31451
108104615,2015-06-07,2015,102.8436025704,0.4712087824,Mammals,taxon-44185,Muridae,ganjarcahyadi,needs_id,TRUE,FALSE,977
108169005,2015-06-07,2015,102.9149954442,0.4597411867,Plants,taxon-1032648,Benstonea atrocarpa,ganjarcahyadi,research,TRUE,FALSE,488
141520088,2015-06-07,2015,102.8780869405,0.458161529,Mammals,taxon-41573,Carnivora,ganjarcahyadi,needs_id,TRUE,FALSE,8
147876296,2015-06-07,2015,102.7805473629,0.4613124749,Plants,taxon-345559,Licuala spinosa,ganjarcahyadi,needs_id,TRUE,FALSE,1953
107863120,2015-06-08,2015,102.8774389595,0.4612084976,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,488
107863133,2015-06-08,2015,102.8799300558,0.4593893553,Amphibians,taxon-65872,Ingerophrynus quadriporcatus,ganjarcahyadi,research,TRUE,FALSE,122
107863134,2015-06-08,2015,102.8775267966,0.4613633974,Amphibians,taxon-1677698,Hylarana parvaccola,ganjarcahyadi,research,TRUE,FALSE,122
107863135,2015-06-08,2015,102.8791575797,0.4601618066,Amphibians,taxon-25904,Limnonectes,ganjarcahyadi,needs_id,TRUE,FALSE,122
147801591,2015-06-08,2015,102.7419769058,0.4509513814,Plants,taxon-47124,Magnoliopsida,ganjarcahyadi,needs_id,TRUE,FALSE,977
147876297,2015-06-08,2015,102.7599479977,0.4791646568,Plants,taxon-47362,Apocynaceae,ganjarcahyadi,needs_id,TRUE,FALSE,1953
318965638,2015-06-08,2015,102.709145844,0.3233372394,Plants,taxon-1399908,Lithocarpus bancanus,arief9,needs_id,TRUE,FALSE,427
318949432,2015-06-10,2015,102.6295439154,0.2893440793,Plants,taxon-425594,Dracaena cantleyi,arief9,needs_id,TRUE,FALSE,425
318953067,2015-06-10,2015,102.6280318201,0.2890557455,Plants,taxon-185114,Pentaspadon motleyi,arief9,needs_id,TRUE,FALSE,553
107872183,2015-08-18,2015,102.7936629372,0.4150339619,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,488
107872182,2015-08-19,2015,102.7933196145,0.4122874515,Amphibians,taxon-65872,Ingerophrynus quadriporcatus,ganjarcahyadi,research,TRUE,FALSE,488
107937162,2015-08-24,2015,102.9352182783,0.2294320619,Birds,taxon-8993,Eurylaimus ochromalus,ganjarcahyadi,research,TRUE,TRUE,31451
107872181,2015-08-27,2015,102.7993454707,0.3925962255,Reptiles,taxon-38008,Eutropis multifasciata,ganjarcahyadi,research,TRUE,FALSE,488
108084801,2015-08-27,2015,102.8085464107,0.3925512151,Insects,taxon-125936,Graphium sarpedon,ganjarcahyadi,research,TRUE,FALSE,244
108084802,2015-08-27,2015,102.8090620654,0.3917874742,Insects,taxon-338514,Zeltus amasa,ganjarcahyadi,research,TRUE,FALSE,122
148299608,2015-08-27,2015,102.9568635558,0.5865568068,Birds,taxon-513577,Asarcornis scutulata,ganjarcahyadi,research,TRUE,TRUE,31451
107887210,2015-08-28,2015,102.8038837358,0.4467468172,Reptiles,taxon-37996,Eutropis rugifera,ganjarcahyadi,research,TRUE,FALSE,61
107863892,2015-08-29,2015,102.8435294997,0.4481169881,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,122
107863893,2015-08-29,2015,102.843443669,0.4486319564,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,122
107887212,2015-08-29,2015,102.8037549898,0.4467468172,Reptiles,taxon-28998,Psammodynastes pictus,ganjarcahyadi,research,TRUE,FALSE,61
107887213,2015-08-29,2015,102.8036691591,0.4469184733,Reptiles,taxon-31379,Aphaniotis fusca,ganjarcahyadi,research,TRUE,FALSE,61
147876298,2015-08-29,2015,102.7723076168,0.4874041098,Fungi,taxon-54743,Lecanoromycetes,ganjarcahyadi,needs_id,TRUE,FALSE,1953
107863891,2015-08-30,2015,102.8437863212,0.4479795238,Amphibians,taxon-1677698,Hylarana parvaccola,ganjarcahyadi,research,TRUE,FALSE,977
107863894,2015-08-30,2015,102.8429286848,0.4482886442,Amphibians,taxon-26573,Polypedates colletti,ganjarcahyadi,research,TRUE,FALSE,122
107863896,2015-08-30,2015,102.8431861769,0.4486319564,Amphibians,taxon-25904,Limnonectes,ganjarcahyadi,needs_id,TRUE,FALSE,122
107863897,2015-08-30,2015,102.8436153304,0.4482028161,Amphibians,taxon-25219,Phrynella pulchra,ganjarcahyadi,research,TRUE,FALSE,122
107887214,2015-08-30,2015,102.8037120744,0.4467897312,Reptiles,taxon-31379,Aphaniotis fusca,ganjarcahyadi,research,TRUE,FALSE,61
107936032,2015-08-30,2015,102.8269718557,0.4678346772,Birds,taxon-204523,Hypothymis azurea,ganjarcahyadi,research,TRUE,FALSE,488
6005562,2015-08-31,2015,102.738753,0.412713,Reptiles,taxon-28090,Xenelaphis hexagonotus,ganjarcahyadi,research,TRUE,FALSE,530
107936033,2015-08-31,2015,102.826972191,0.46781758,Birds,taxon-204523,Hypothymis azurea,ganjarcahyadi,research,TRUE,FALSE,61
108084804,2015-08-31,2015,102.8179891275,0.480199232,Insects,taxon-133433,Tanaecia,ganjarcahyadi,needs_id,TRUE,FALSE,244
148299610,2015-08-31,2015,102.8131999385,0.4732530901,Other animals,taxon-83224,Entomobryomorpha,ganjarcahyadi,needs_id,TRUE,FALSE,977
107887209,2015-09-01,2015,102.8037975698,0.4465493442,Reptiles,taxon-29910,Homalopsis buccata,ganjarcahyadi,research,TRUE,FALSE,488
107887218,2015-09-01,2015,102.8017443388,0.4897379212,Reptiles,taxon-38008,Eutropis multifasciata,ganjarcahyadi,research,TRUE,FALSE,244
108084805,2015-09-01,2015,102.8179053025,0.4799249919,Insects,taxon-553646,Gymnonerius,ganjarcahyadi,needs_id,TRUE,FALSE,488
148299612,2015-09-01,2015,102.7781812687,0.4808059289,Insects,taxon-638566,Polybioides,ganjarcahyadi,needs_id,TRUE,FALSE,977
6503079,2015-09-02,2015,102.756427,0.456825,Reptiles,taxon-797681,Gongylosoma baliodeira,ganjarcahyadi,research,TRUE,FALSE,2120
107887219,2015-09-02,2015,102.8017443388,0.4876780596,Reptiles,taxon-200253,Cyrtodactylus majulah,ganjarcahyadi,research,TRUE,FALSE,244
107936034,2015-09-02,2015,102.7165240764,0.5300113908,Birds,taxon-5547,Anorrhinus galeritus,ganjarcahyadi,research,TRUE,TRUE,31451
108084807,2015-09-02,2015,102.8177577621,0.480797996,Insects,taxon-1203164,Phytomia aesymnus,ganjarcahyadi,research,TRUE,FALSE,488
108084808,2015-09-02,2015,102.8181010849,0.481577809,Insects,taxon-196812,Vindula dejone,ganjarcahyadi,research,TRUE,FALSE,488
148299613,2015-09-02,2015,102.808393671,0.4608938816,Insects,taxon-506302,Hospitalitermes,ganjarcahyadi,needs_id,TRUE,FALSE,977
107936035,2015-09-03,2015,102.7953676841,0.4797161612,Birds,taxon-204523,Hypothymis azurea,ganjarcahyadi,research,TRUE,FALSE,122
107936036,2015-09-03,2015,102.631472762,0.4039179795,Birds,taxon-8993,Eurylaimus ochromalus,ganjarcahyadi,research,TRUE,TRUE,31451
107936037,2015-09-03,2015,102.7955502569,0.4805231465,Birds,taxon-985573,Pycnonotus simplex,ganjarcahyadi,research,TRUE,FALSE,122
108084809,2015-09-03,2015,102.8175123311,0.4809377838,Insects,taxon-48128,Phaneropterinae,ganjarcahyadi,needs_id,TRUE,FALSE,488
108084810,2015-09-03,2015,102.8168256856,0.4809377838,Insects,taxon-337514,Mimegralla albimana,ganjarcahyadi,needs_id,TRUE,FALSE,488
147876274,2015-09-03,2015,102.7245771873,0.4921324095,Plants,taxon-427698,Freycinetia angustifolia,ganjarcahyadi,needs_id,TRUE,FALSE,977
148299604,2015-09-03,2015,102.7135121,0.5128922,Insects,taxon-1503085,Vespa bellicosa,ganjarcahyadi,needs_id,TRUE,FALSE,1678
148299641,2015-09-03,2015,102.7136280017,0.5134665852,Insects,taxon-70144,Muscidae,ganjarcahyadi,needs_id,TRUE,FALSE,122
107887222,2015-09-04,2015,102.8015726775,0.4885363354,Reptiles,taxon-93578,Ahaetulla mycterizans,ganjarcahyadi,research,TRUE,FALSE,244
107936038,2015-09-04,2015,102.7958935796,0.482411355,Birds,taxon-13413,Dicaeum trigonostigma,ganjarcahyadi,research,TRUE,FALSE,122
147876271,2015-09-04,2015,102.6508018652,0.5175802947,Birds,taxon-3,Aves,ganjarcahyadi,needs_id,FALSE,FALSE,977
107864107,2015-09-05,2015,102.8236348565,0.4655083579,Amphibians,taxon-65872,Ingerophrynus quadriporcatus,ganjarcahyadi,research,TRUE,FALSE,488
107887216,2015-09-05,2015,102.8017429977,0.4888463715,Reptiles,taxon-32407,Xenopeltis unicolor,ganjarcahyadi,research,TRUE,FALSE,977
107887223,2015-09-05,2015,102.8019160002,0.4888796456,Reptiles,taxon-200253,Cyrtodactylus majulah,ganjarcahyadi,research,TRUE,FALSE,244
107887224,2015-09-05,2015,102.8007143706,0.4880213699,Reptiles,taxon-200253,Cyrtodactylus majulah,ganjarcahyadi,research,TRUE,FALSE,244
107887225,2015-09-05,2015,102.8017443388,0.4885363354,Reptiles,taxon-200253,Cyrtodactylus majulah,ganjarcahyadi,research,TRUE,FALSE,244
107887226,2015-09-05,2015,102.800886032,0.4875064045,Reptiles,taxon-200253,Cyrtodactylus majulah,ganjarcahyadi,research,TRUE,FALSE,244
107887227,2015-09-05,2015,102.8017443388,0.4881930251,Reptiles,taxon-1545827,Cuora couro,ganjarcahyadi,research,TRUE,FALSE,244
107936039,2015-09-06,2015,102.9836380175,0.4721848914,Birds,taxon-18220,Meiglyptes tukki,ganjarcahyadi,research,TRUE,TRUE,31451
107936040,2015-09-06,2015,102.8007865994,0.5108045108,Birds,taxon-985573,Pycnonotus simplex,ganjarcahyadi,research,TRUE,FALSE,244
107864386,2015-09-08,2015,102.7686096698,0.4889831579,Reptiles,taxon-38008,Eutropis multifasciata,ganjarcahyadi,research,TRUE,FALSE,977
107864388,2015-09-08,2015,102.7685245096,0.4896355872,Amphibians,taxon-26567,Polypedates macrotis,ganjarcahyadi,research,TRUE,FALSE,122
108084811,2015-09-08,2015,102.8140791036,0.5176719229,Insects,taxon-745336,Diesbachia tamyris,ganjarcahyadi,research,TRUE,FALSE,488
147876306,2015-09-08,2015,102.8129064982,0.5308671932,Plants,taxon-47124,Magnoliopsida,ganjarcahyadi,needs_id,TRUE,FALSE,488
147876309,2015-09-08,2015,102.7791740719,0.5189885846,Plants,taxon-344274,Cyrtostachys renda,ganjarcahyadi,research,TRUE,FALSE,1953
108084812,2015-09-09,2015,102.8144224264,0.5175235786,Insects,taxon-502630,Eumorphus marginatus,ganjarcahyadi,research,TRUE,FALSE,488
108084813,2015-09-09,2015,102.814339,0.521566,Insects,taxon-868403,Phlebogryllacris venosa,ganjarcahyadi,research,TRUE,FALSE,250
108084816,2015-09-09,2015,102.8130544998,0.5180325091,Insects,taxon-548630,Deroplatys desiccata,ganjarcahyadi,research,TRUE,FALSE,488
108084820,2015-09-09,2015,102.8151171185,0.5209854998,Insects,taxon-61441,Rhaphidophoridae,ganjarcahyadi,needs_id,TRUE,FALSE,977
141520086,2015-09-09,2015,102.7840101861,0.4413392324,Mammals,taxon-41573,Carnivora,ganjarcahyadi,needs_id,TRUE,FALSE,29
147876272,2015-09-09,2015,102.6988670508,0.4845020384,Plants,taxon-311249,Bryophyta,ganjarcahyadi,needs_id,TRUE,FALSE,977
147876312,2015-09-09,2015,102.786040527,0.5272279873,Insects,taxon-81770,Blaberoidea,ganjarcahyadi,needs_id,TRUE,FALSE,1953
232441250,2015-09-09,2015,102.7135121,0.5128922,Arachnids,taxon-48766,Heteropoda,ganjarcahyadi,needs_id,TRUE,FALSE,1
6005470,2015-09-10,2015,102.9601698088,0.5239606363,Reptiles,taxon-39947,Orlitia borneensis,ganjarcahyadi,research,TRUE,TRUE,31451
107864387,2015-09-10,2015,102.7686103403,0.4892064494,Reptiles,taxon-38008,Eutropis multifasciata,ganjarcahyadi,research,TRUE,FALSE,122
147876313,2015-09-10,2015,102.8129493305,0.5312762295,Plants,taxon-51816,Myrtaceae,ganjarcahyadi,needs_id,TRUE,FALSE,122
147876317,2015-09-10,2015,102.8123495904,0.5304764117,Plants,taxon-183663,Dracontomelon,ganjarcahyadi,needs_id,TRUE,FALSE,244
147876318,2015-09-10,2015,102.8139175092,0.5305887114,Plants,taxon-344274,Cyrtostachys renda,ganjarcahyadi,research,TRUE,FALSE,61
148299615,2015-09-10,2015,102.8143947886,0.5306361437,Plants,taxon-47124,Magnoliopsida,ganjarcahyadi,needs_id,TRUE,FALSE,
107887231,2015-09-12,2015,102.7686752503,0.4167454296,Reptiles,taxon-39889,Cyclemys dentata,ganjarcahyadi,research,TRUE,TRUE,31451
108084821,2015-09-12,2015,102.7571022713,0.5329124518,Insects,taxon-356154,Traulia azureipennis,ganjarcahyadi,research,TRUE,FALSE,977
108084824,2015-09-12,2015,102.7579625851,0.535099536,Insects,taxon-47157,Lepidoptera,ganjarcahyadi,needs_id,TRUE,FALSE,977
147876322,2015-09-12,2015,102.6716965997,0.5752910837,Birds,taxon-15515,Stachyris nigricollis,ganjarcahyadi,research,TRUE,TRUE,31451
147876323,2015-09-12,2015,102.787413818,0.5299744524,Plants,taxon-344274,Cyrtostachys renda,ganjarcahyadi,research,TRUE,FALSE,1953
147876324,2015-09-12,2015,102.8107597653,0.5464532175,Plants,taxon-898198,Campnosperma coriaceum,ganjarcahyadi,needs_id,TRUE,FALSE,1953
147876326,2015-09-12,2015,102.7819206539,0.5121224075,Insects,taxon-705059,Dejanira quadripunctata,ganjarcahyadi,research,TRUE,FALSE,1953
148299616,2015-09-12,2015,102.612012952,0.4368223565,Plants,taxon-47124,Magnoliopsida,ganjarcahyadi,needs_id,TRUE,FALSE,977
148299618,2015-09-12,2015,102.6851561045,0.4759307101,Birds,taxon-339778,Macronus ptilosus,ganjarcahyadi,research,TRUE,TRUE,31451
108084819,2015-09-13,2015,102.75812822340001,0.5312847482,Insects,taxon-47607,Noctuoidea,ganjarcahyadi,needs_id,TRUE,FALSE,977
147876273,2015-09-13,2015,102.7797478246,0.5413533776,Protozoa,taxon-47685,Mycetozoa,ganjarcahyadi,needs_id,TRUE,FALSE,488
107872179,2015-09-14,2015,102.7375446928,0.4957267273,Amphibians,taxon-1677698,Hylarana parvaccola,ganjarcahyadi,research,TRUE,FALSE,836
107872180,2015-09-14,2015,102.7372878713,0.4957783622,Reptiles,taxon-38008,Eutropis multifasciata,ganjarcahyadi,research,TRUE,FALSE,122
147876275,2015-09-14,2015,102.6964247215,0.5079246547,Plants,taxon-47163,Liliopsida,ganjarcahyadi,needs_id,TRUE,FALSE,977
141520095,2015-09-16,2015,102.7953398369,0.4056525725,Mammals,taxon-41944,Felidae,ganjarcahyadi,needs_id,TRUE,FALSE,8
107934832,2015-09-17,2015,102.5070787005,0.2640382785,Birds,taxon-204519,Halcyon smyrnensis,ganjarcahyadi,research,TRUE,FALSE,31
148299619,2015-09-17,2015,102.7943172829,0.3585466603,Plants,taxon-51637,Digitaria,ganjarcahyadi,needs_id,TRUE,FALSE,977
107934834,2015-09-18,2015,102.508007383,0.2642251673,Birds,taxon-11901,Hirundo rustica,ganjarcahyadi,research,TRUE,FALSE,15
107934835,2015-09-18,2015,102.5869877745,0.2806626018,Birds,taxon-7709,Prinia familiaris,ganjarcahyadi,research,TRUE,TRUE,31451
107934836,2015-09-20,2015,102.5078571793,0.2620795444,Birds,taxon-979598,Anthreptes malacensis,ganjarcahyadi,research,TRUE,FALSE,15
107934837,2015-09-20,2015,102.4088141345,0.306839326,Birds,taxon-7709,Prinia familiaris,ganjarcahyadi,research,TRUE,TRUE,31451
107934838,2015-09-20,2015,102.5082005021,0.2634957358,Birds,taxon-1644,Centropus bengalensis,ganjarcahyadi,research,TRUE,FALSE,15
107934839,2015-09-20,2015,102.5082756039,0.2630987731,Birds,taxon-14623,Pycnonotus goiavier,ganjarcahyadi,research,TRUE,FALSE,15
107934840,2015-09-20,2015,102.5082491002,0.2631202305,Birds,taxon-15346,Orthotomus ruficeps,ganjarcahyadi,research,TRUE,FALSE,15
107934829,2015-09-21,2015,102.4095855914,0.2827419744,Birds,taxon-7709,Prinia familiaris,ganjarcahyadi,research,TRUE,TRUE,31451
107934831,2015-09-21,2015,102.507894092,0.262535806,Birds,taxon-1644,Centropus bengalensis,ganjarcahyadi,research,TRUE,FALSE,31
107934842,2015-09-21,2015,102.5072835888,0.2611847855,Birds,taxon-4951,Ardea purpurea,ganjarcahyadi,research,TRUE,FALSE,31
107934843,2015-09-21,2015,102.5078199468,0.2620494855,Birds,taxon-979598,Anthreptes malacensis,ganjarcahyadi,research,TRUE,FALSE,8
148299605,2015-09-21,2015,102.7033418897,0.3197889401,Insects,taxon-342689,Vespa affinis,ganjarcahyadi,research,TRUE,FALSE,977
148299606,2015-09-21,2015,102.7033386866,0.3256279343,Plants,taxon-165230,Melastoma malabathricum,ganjarcahyadi,needs_id,TRUE,FALSE,977
148299642,2015-09-21,2015,102.7031651475,0.3340403074,Insects,taxon-1135491,Rhiniinae,ganjarcahyadi,needs_id,TRUE,FALSE,1953
107930316,2015-10-02,2015,102.43740511,0.2646161614,Birds,taxon-7709,Prinia familiaris,ganjarcahyadi,research,TRUE,TRUE,31451
107930317,2015-10-02,2015,102.4507208634,0.3066964322,Birds,taxon-7709,Prinia familiaris,ganjarcahyadi,research,TRUE,TRUE,31451
107930318,2015-10-02,2015,102.489002841,0.2243764802,Birds,taxon-7709,Prinia familiaris,ganjarcahyadi,research,TRUE,TRUE,31451
107930319,2015-10-03,2015,102.5081085849,0.2643425061,Birds,taxon-8078,Artamus leucorynchus,ganjarcahyadi,research,TRUE,FALSE,8
107930320,2015-10-03,2015,102.5082802463,0.2632481764,Birds,taxon-2212,Merops philippinus,ganjarcahyadi,research,TRUE,FALSE,8
107930322,2015-10-03,2015,102.5071162933,0.2609297243,Birds,taxon-4951,Ardea purpurea,ganjarcahyadi,research,TRUE,FALSE,31
107930323,2015-10-05,2015,102.50747309,0.2609377919,Birds,taxon-204519,Halcyon smyrnensis,ganjarcahyadi,research,TRUE,FALSE,31
107930324,2015-10-06,2015,102.5070439366,0.2602726109,Birds,taxon-5158,Spilornis cheela,ganjarcahyadi,research,TRUE,FALSE,31
107930325,2015-10-06,2015,102.5070506735,0.2610383842,Birds,taxon-1455921,Spilopelia chinensis tigrina,ganjarcahyadi,research,TRUE,FALSE,31
107930326,2015-10-06,2015,102.5086385413,0.264342831,Birds,taxon-13887,Lonchura striata,ganjarcahyadi,research,TRUE,FALSE,31
107930327,2015-10-06,2015,102.508206187,0.263377246,Birds,taxon-14623,Pycnonotus goiavier,ganjarcahyadi,research,TRUE,FALSE,31
107930328,2015-10-06,2015,102.5076268299,0.2634416183,Birds,taxon-979598,Anthreptes malacensis,ganjarcahyadi,research,TRUE,FALSE,31
107930329,2015-10-06,2015,102.508013068,0.2640853416,Birds,taxon-12021,Lanius cristatus,ganjarcahyadi,research,TRUE,FALSE,31
107930330,2015-10-06,2015,102.5070903881,0.2609954693,Birds,taxon-1455921,Spilopelia chinensis tigrina,ganjarcahyadi,research,TRUE,FALSE,31
147876337,2015-10-06,2015,102.5292351071,0.2553229618,Plants,taxon-426298,Uncaria acida,ganjarcahyadi,needs_id,TRUE,FALSE,1953
148299622,2015-10-06,2015,102.5162258522,0.2624177119,Birds,taxon-7998,Corvus,ganjarcahyadi,needs_id,TRUE,FALSE,977
41284242,2015-10-07,2015,102.507883,0.261686,Insects,taxon-1683645,Pseudagrion siamense,ganjarcahyadi,research,TRUE,FALSE,132
